Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.137.163-120.76.210.199-46571-80-6,192.168.137.163,0.7442191220416448,120.76.210.199,0.0012611334436825098,0.3529411764705882,14/02/2023 12:52:05 PM,0.002413796974855028,0.004608294930875576,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5588479153081528e-05,0.0014931848917349474,0.0026300353120575493,0.002469958949541221,0.00020420933065188167,0.002413822049435796,0.0029864318863353865,0.0,0.002650572066777451,0.0029864318863353865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016163793103448277,0.010309278350515464,1.0381953479194671e-05,0.0015029503644567856,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.004310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22278171969176777,0.22278171969176777,0.0,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uploading
192.168.137.147-192.168.137.13-42110-80-6,192.168.137.147,0.6729309490707449,192.168.137.13,0.0012611334436825098,0.3529411764705882,14/02/2023 12:52:01 PM,0.0430907127922015,0.023041474654377878,0.02702702702702703,0.011963718576734672,0.007919974475911641,0.058979147214441335,0.0,0.1418866821773387,0.16732472670567236,0.12397260273972603,0.0,0.29303905560873067,0.34080292635181425,2.1975565369288575e-05,2.8854515786897542e-06,0.0059236106934494595,0.025272860995339548,0.04672854743744002,5.80493528756618e-07,0.04296361111733208,0.01063109836310465,0.03397144120505667,0.046819213697906197,2.3178277326782104e-05,0.042945045929428924,0.018761918576882117,0.047259598394003455,0.04705646703913645,6.153012184040902e-07,1.0,0.0,0.0,0.0,0.05172413793103448,0.032989690721649485,1.7188317997822373e-06,0.00033676423237198686,0.0,0.11266728913787738,0.33279608580152215,0.2642236771045472,0.06981415154264801,0.6666666666666666,0.0,0.0,0.034482758620689655,0.04310344827586207,0.0,0.0,0.0,0.0,0.3634608679932337,0.14188668217733869,0.2930390556087308,0.0,0.0,0.0,0.0,0.0,0.0,0.09230769230769231,0.08287498834716137,0.02702702702702703,0.007919974475911641,0.007644769970244907,0.007644769970244907,0.018018018018018018,0.7272727272727273,0.0004368156932905527,0.0,0.0004368156932905527,0.0004368156932905527,0.04672857375525979,0.0,0.04672857375525979,0.04672857375525979,uploading
192.168.137.147-192.168.137.13-42110-80-6,192.168.137.147,0.6729309490707449,192.168.137.13,0.0012611334436825098,0.3529411764705882,14/02/2023 12:52:06 PM,0.0012683751265559976,0.00921658986175115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9693651881669716e-05,0.0007846147731834454,0.0015159557379121904,0.0013561643405740045,4.166077664415799e-05,0.0012684002299272327,0.0007846458466512111,0.0015159557379121904,0.0013558306333946303,4.166077664415799e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02586206896551724,0.0,2.9693651881669716e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007644769970244907,0.0,0.0,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uploading
192.168.137.147-192.168.137.13-42112-80-6,192.168.137.147,0.6729629096952555,192.168.137.13,0.0012611334436825098,0.3529411764705882,14/02/2023 12:52:06 PM,0.04372109655388981,0.023041474654377878,0.04054054054054054,0.00803412822307154,0.00809357581217274,0.058979147214441335,0.0,0.09528273257578312,0.15966516143266557,0.12397260273972603,0.0,0.19964153670026083,0.2847290709213741,1.824056261368795e-05,3.418299485266002e-06,0.0049174871112103715,0.022488139791674598,0.0460606203720939,3.1097867611961676e-08,0.0017071863269456362,0.0004224334336408874,0.0012011685536513917,0.0016929436555079916,4.9756588179138686e-06,0.04207676377770951,0.011029549027937248,0.03582704014315719,0.04604942003782574,3.296256527164769e-08,0.0,0.0,0.0,0.0,0.05387931034482758,0.051546391752577324,1.6936008083434813e-06,0.000497863002589156,0.0,0.11266728913787738,0.2029582054890992,0.25088067281761134,0.06294111199341737,0.3333333333333333,0.5,0.0,0.02586206896551724,0.04741379310344827,0.0,0.0,0.0,0.25,0.21830087935642986,0.09528273257578312,0.19964153670026089,0.0,0.0,0.0,0.013614929313376586,0.02666666666666667,0.3618068212310555,0.09230769230769231,0.05565395730399926,0.04054054054054054,0.00809357581217274,0.9802395666437781,0.007644769970244907,0.018018018018018018,0.7272727272727273,0.0032729007387432164,0.0,0.0032729007387432164,0.0032729007387432164,0.04606064670835373,0.0,0.04606064670835373,0.04606064670835373,uploading
192.168.137.254-35.178.87.88-35878-80-6,192.168.137.254,0.5733416430957061,35.178.87.88,0.0012611334436825098,0.3529411764705882,14/02/2023 12:52:25 PM,0.0015644935397373264,0.00921658986175115,0.02702702702702703,0.001527426387468375,0.0013747349060676014,0.017662620603797075,0.0,0.0362297827381956,0.06445147184799194,0.025085616438356165,0.0,0.05086519152450124,0.0720151311525084,9.080672696233336e-05,5.6199223268278176e-05,0.00032257819077037244,0.000632712267630355,0.0008832318548313438,2.0731911741307785e-08,0.0009555585030827926,0.0005911186335240382,0.0012010388840410133,0.001047081768455427,2.4774634530862803e-06,0.0007608084164308463,0.0003323835206775381,0.0008342407475421993,0.0008316507814893395,2.1975043514431793e-08,0.0,0.0,0.0,0.0,0.028017241379310345,0.03505154639175258,2.406761119007405e-05,0.009275325064798749,0.0,0.02279800809212574,0.058752889221750204,0.06997154401521215,0.00489601697187277,0.3333333333333333,0.5,0.0,0.017241379310344827,0.02586206896551724,0.0,0.0,0.0,0.25,0.06666654368835327,0.0362297827381956,0.05086519152450125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44556343938353554,0.003341725795376516,0.009009009009009009,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uploading
192.168.137.228-54.192.51.75-46170-443-6,192.168.137.228,0.7378110168272688,54.192.51.75,0.006983526444391898,0.3529411764705882,14/02/2023 12:52:29 PM,0.001361802861196096,0.03225806451612903,0.05405405405405406,0.008040856973677128,0.004555862094852017,0.04637410519763461,0.0,0.07152190039451058,0.12435008955969619,0.06926369863013698,0.0,0.08428344875476229,0.13939304784677892,0.0004345418652799846,0.00014762486833265665,0.0001122944034389101,0.00024115662564813814,0.00039808747578867917,1.0365955870653893e-08,0.0013574041578382234,0.00023991560607376837,0.00035775625870262506,0.0005408326238997309,3.1097867611961676e-08,0.0011652349326392018,0.00021817294094917476,0.0003053350479638834,0.0004008333565336481,1.0987521757215896e-08,0.0,0.0,0.0,0.0,0.07112068965517242,0.06804123711340207,7.37968852320388e-05,0.021311677125630615,0.0,0.0629474011826953,0.11516629688172937,0.14600500620103696,0.02131746183576483,0.6666666666666666,0.5,0.0,0.05172413793103448,0.06465517241379311,0.0,0.0,0.0,0.25,0.1214901605051457,0.07152190039451058,0.08428344875476232,0.0,0.0,0.0,0.010102753303451074,0.04,0.07312593872949605,0.0,0.0,0.0,0.0,1.0,0.0020294499122606243,0.036036036036036036,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uploading
192.168.137.231-13.225.195.99-48960-443-6,192.168.137.231,0.78239608801956,13.225.195.99,0.006983526444391898,0.3529411764705882,14/02/2023 12:52:30 PM,0.007189922305257926,0.05069124423963133,0.08108108108108109,0.004844700436023039,0.028892892667454914,0.04022720199190788,0.0,0.028728462083150687,0.07294010557066609,0.12226027397260274,0.0,0.3563456762319437,0.3225752286934735,0.0002613556456796673,4.19195624691975e-05,0.0003867321922614349,0.0022080303192961994,0.006555568867674695,1.0365955870653893e-08,0.007187601302920984,0.0008084229935194295,0.003158109384045498,0.006553849941206706,1.0365955870653893e-08,0.006995341357289995,0.0008334924243244978,0.0035016227941384558,0.00673018590840052,2.1975043514431793e-08,0.0,0.0,0.0,0.0,0.10560344827586207,0.10103092783505155,2.094423230030923e-05,0.006054878453791932,0.0,0.11111111111111112,0.24867838281058333,0.2944748601998043,0.08671544328969429,0.3333333333333333,0.5,0.0,0.06896551724137931,0.09913793103448276,0.0,0.0,0.0,0.25,0.25718969650796925,0.02872846208315069,0.3563456762319439,0.0,0.0,0.0,0.0320806727706078,0.06666666666666667,0.232857187662263,0.0,0.0,0.0,0.0,0.44556343938353554,0.001998931868467231,0.036036036036036036,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uploading
192.168.137.179-44.236.177.9-46185-443-6,192.168.137.179,0.7380507215110984,44.236.177.9,0.006983526444391898,0.3529411764705882,14/02/2023 12:52:01 PM,0.2608365447807988,0.06912442396313365,0.08783783783783784,0.0007065188135866933,0.0004363493046562694,0.0027233115468409588,0.0,0.003142175540344607,0.006938447982838137,0.002654109589041096,0.0,0.004967669006855989,0.006682610569800013,2.0739206692217156e-07,1.3661800398944196e-06,0.011525416899581063,0.021099937804514586,0.034551845004036685,0.00018685672052440707,0.26025450632550823,0.021466160038175187,0.020782175135249787,0.03528222386989281,0.0009076845598579374,0.26041054564482474,0.028442171548602048,0.017134951851678803,0.0351826103370016,0.00917885481323883,0.0,0.0,0.0,0.0,0.13793103448275862,0.10721649484536083,7.39814080923559e-07,0.00018081096786675273,0.0,0.0027233115468409588,0.005965677982516174,0.007740464043861346,5.991478361431036e-05,0.6666666666666666,0.0,0.0,0.06034482758620689,0.125,0.0,0.0,0.0,0.0,0.006127309651993211,0.003142175540344607,0.00496766900685599,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0005127248997855878,0.006756756756756757,4.69192800705666e-05,0.027740901808194093,0.0029144731822690166,0.02702702702702703,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uploading
192.168.137.179-52.33.8.15-50920-8443-6,192.168.137.179,0.8137175000399508,52.33.8.15,0.13309687081264288,0.3529411764705882,14/02/2023 12:52:32 PM,0.00571009267535274,0.04608294930875576,0.05405405405405406,0.007919739462776552,0.017988851979055236,0.04022720199190788,0.0,0.051232424048285395,0.09972224577964174,0.12397260273972603,0.0,0.3327937616125217,0.30897886363399524,0.00023975891477966902,4.178676244552335e-05,0.000392451070262287,0.0006212387369973596,0.001353118269223363,2.0731911741307785e-08,0.005211635346173542,0.0006447945896178711,0.0008086829201848469,0.0013527853735747645,5.867131022790103e-06,0.004942022949783828,0.000925320423367798,0.0014492830740178415,0.0021759564499208924,2.1975043514431793e-08,0.0,0.0,0.0,0.0,0.09698275862068965,0.06804123711340207,2.4179242313269713e-05,0.005082703986782623,0.0,0.11266728913787738,0.22646979068476175,0.26009680833294074,0.06765034970498253,0.6666666666666666,0.5,0.0,0.06034482758620689,0.07758620689655173,0.0,0.0,0.0,0.0,0.2366864729712923,0.051232424048285395,0.33279376161252183,0.0,0.0,0.0,0.023372528533514927,0.060000000000000005,0.049460372111501026,0.0,0.0,0.0,0.0,0.22278171969176777,0.001739528496223392,0.036036036036036036,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uploading
192.168.137.179-100.20.197.85-41955-443-6,192.168.137.179,0.6704540006711731,100.20.197.85,0.006983526444391898,0.3529411764705882,14/02/2023 12:52:36 PM,0.004435467249268313,0.05069124423963133,0.08108108108108109,0.01581929267373634,0.03287633954544602,0.11266728913787738,0.0,0.09380640882984342,0.20378206983657196,0.12397260273972603,0.0,0.40547485439383407,0.3469405475387812,0.0005764168039234286,6.797105764766738e-05,0.0002385639186009919,0.0004579529187865067,0.000977549635111481,1.0365955870653893e-08,0.0032713446906635097,0.0003679433730673583,0.0007425332972756344,0.0011918006112544874,1.6896508069165845e-06,0.003547530276197943,0.00042268696540325264,0.0008886500667879108,0.0015155801138886738,1.0987521757215896e-08,0.0,0.0,0.0,0.0,0.10560344827586207,0.10103092783505155,3.396997988954417e-05,0.009814977474286687,0.0,0.11266728913787738,0.33834433066900826,0.34065919510150167,0.11604868720720297,0.3333333333333333,0.5,0.0,0.06034482758620689,0.09913793103448276,0.0,0.0,0.0,0.25,0.3499245681770248,0.09380640882984342,0.4054748543938342,0.0,0.0,0.0,0.04364799880595344,0.08,0.08163592454618636,0.0,0.0,0.0,0.0,0.22278171969176777,0.0020447089341573206,0.04504504504504504,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uploading
