Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.137.100-172.217.13.106-43264-443-6,192.168.137.100,0.6663996796155387,172.217.13.106,0.006921334270760097,0.3529411764705882,12/01/2023 01:24:20 PM,0.0022017691436569536,4.605429801736247e-06,1.3321610316255028e-05,0.0003362333459420838,0.0,0.0033149171270718232,0.0,0.007060900264783759,0.007544181532137213,0.0,0.0,0.0,0.0,3.5762127138474635e-07,5.668359326950854e-06,0.001172886354565457,0.002998529094012389,0.0023386788621881462,7.102725286393648e-06,6.666674111119424e-06,7.4361127995476544e-06,0.0,7.108828513667563e-06,7.4361127995476544e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0427807486631016,0.005707762557077625,3.780385935633137e-06,0.0012717012410441578,0.0,0.0033149171270718232,0.008287292817679558,0.0091345449276023,8.34399110343849e-05,0.3333333333333333,0.0,0.5,0.019230769230769232,0.016,0.0,0.0,0.0,0.0,0.007366482504604052,0.007060900264783759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017288471808957047,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mirai1
192.168.137.100-172.217.13.106-43265-443-6,192.168.137.100,0.6664150827146422,172.217.13.106,0.006921334270760097,0.3529411764705882,12/01/2023 01:24:20 PM,0.0021936691345444434,4.605429801736247e-06,1.3321610316255028e-05,0.0003362333459420838,0.0,0.0033149171270718232,0.0,0.007060900264783759,0.007544181532137213,0.0,0.0,0.0,0.0,3.589417643010699e-07,5.689322152183608e-06,0.0011685714489156633,0.0029863574497517574,0.0023296317657742786,7.520010396969274e-06,7.0583412151476895e-06,7.87298442652108e-06,0.0,7.526472188845532e-06,7.87298442652108e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0427807486631016,0.005707762557077625,3.7943611523929345e-06,0.0012763969138546046,0.0,0.0033149171270718232,0.008287292817679558,0.0091345449276023,8.34399110343849e-05,0.3333333333333333,0.0,0.5,0.019230769230769232,0.016,0.0,0.0,0.0,0.0,0.007366482504604052,0.007060900264783759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009903105210955977,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mirai1
192.168.137.190-173.255.250.75-54268-443-6,192.168.137.190,0.8358953821508888,173.255.250.75,0.006921334270760097,0.3529411764705882,12/01/2023 01:24:32 PM,0.008173025861320762,5.5265157620834963e-05,0.0001465377134788053,0.015760938091035178,0.011475415644976117,0.07140883977900553,0.0,0.050919953832575186,0.07428419576767104,0.712890625,0.0,0.42178952852305285,0.8202286829356181,3.051617348764963e-05,1.2226493550188472e-05,0.0003785829814795672,0.0007098499981305535,0.0010254914859542453,8.87840660799206e-09,0.007210616385188296,0.0006702362115003122,0.0011008683230938276,0.0021941488067791356,1.8590281998869135e-08,0.0063491506346225616,0.0006685478171513727,0.0021182715004177738,0.002624064265895679,8.774814044360142e-09,0.0,0.0,0.0,0.0,0.18716577540106952,0.06621004566210045,6.623053910562957e-06,0.0037684945292593623,0.0,0.40331491712707185,0.21,0.528418986658415,0.2792266254611061,0.6666666666666666,0.06896551724137931,0.0,0.17307692307692307,0.184,0.0,0.0,0.0,0.0,0.14583333333333334,0.050919953832575186,0.4217895285230529,0.0,0.0,0.0,0.04282165529750404,0.05113636363636364,0.007846203138481255,0.0,0.0,0.0,0.0,0.22278171969176777,0.001266498817425803,0.021505376344086023,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mirai1
3.141.212.7-192.168.137.17-443-33920-6,3.141.212.7,0.006823572902868057,192.168.137.17,0.5299585969846106,0.3529411764705882,12/01/2023 01:24:16 PM,0.34136793403892585,9.210859603472494e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7739015812288406e-08,0.18184799187576073,2.0746601896404636e-05,0.1818560579082357,0.18183993310724353,0.3413679395275324,0.1903835752404623,1.6623632166466584e-05,0.18201233038746148,0.1903751306048643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641711229946524,0.0,3.217821901285185e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5179574364734813e-05,0.0,0.0,0.0,0.0004119935912108034,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.1818479991396469,2.5589789006626644e-05,0.18185606517205025,0.18183993310724353,mirai1
192.168.137.123-34.210.19.179-12464-8886-6,192.168.137.123,0.19198422722651798,34.210.19.179,0.13883290367940004,0.3529411764705882,12/01/2023 01:25:28 PM,0.04619302696715534,4.605429801736247e-06,1.3321610316255028e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6172546448510404e-07,0.024607196648238114,0.05865102035687755,0.047410016948700805,0.0018043852101620502,0.04619303491555565,0.05152443519214372,0.0,0.04925669955770558,0.05152443519214372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026737967914438502,0.005707762557077625,1.759633766567352e-07,6.0615266604343584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0359148729469626e-05,0.0,0.00017522340984755565,0.0,0.06683451590753033,0.0605630579079881,0.0,0.38461538461538464,0.002241103318917726,0.0,0.002241103318917726,0.002241103318917726,0.047410025406182,0.0,0.047410025406182,0.047410025406182,mirai1
54.212.163.173-192.168.137.140-8883-55295-6,54.212.163.173,0.13682572933674256,192.168.137.140,0.8639168814936333,0.3529411764705882,12/01/2023 01:24:23 PM,0.6479923539913983,9.210859603472494e-06,1.3321610316255028e-05,0.0029000126087504728,0.00012224852238742505,0.009530386740331492,0.047651933701657455,0.040600176522506616,0.0,0.016845703125,0.0494269340974212,0.0494269340974212,0.0,1.3974128128253438e-08,1.6842090241367625e-08,0.23012532113714892,0.13707078684220983,0.30918665076153384,0.1590994838156547,0.43953707414973275,0.24513327098958332,0.15466054643754465,0.30945233469612243,0.16656729076505156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0641711229946524,0.0091324200913242,1.4851169286802909e-08,4.321043445571205e-06,0.047651933701657455,0.009530386740331492,0.047651933701657455,0.0,0.0,0.3333333333333333,0.0,0.0,0.07692307692307693,0.032,0.0,0.0,0.0,0.0,0.03970994475138122,0.040600176522506616,0.0494269340974212,0.0,0.0,0.0,0.0,0.0,0.0,1.5179574364734813e-05,0.009680134680134681,0.0,0.0002198558510333225,0.0001373311970702678,0.048722056916151675,0.010752688172043012,0.6153846153846154,0.0,0.0,0.0,0.0,0.23012532797240934,0.16906925441473433,0.3091866568948556,0.1590994838156547,mirai1
54.212.163.173-192.168.137.140-8883-55295-6,54.212.163.173,0.13682572933674256,192.168.137.140,0.8639168814936333,0.3529411764705882,12/01/2023 01:25:41 PM,0.011266321007944467,0.0,1.3321610316255028e-05,0.0009666708695834909,0.0,0.009530386740331492,0.047651933701657455,0.040600176522506616,0.0,0.0,0.0,0.0,0.0,2.009334190167791e-07,7.307895481449196e-07,0.012003224069090625,0.0,0.012003224069090625,0.01200323284092773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0213903743315508,0.005707762557077625,3.653947724503982e-07,0.0002485284306169274,0.0,0.009530386740331492,0.031767955801104975,0.02626181666685662,0.0006896830146435878,0.3333333333333333,0.0,0.5,0.019230769230769232,0.008,0.0,0.0,0.0,0.000462962962962963,0.031767955801104975,0.040600176522506616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5179574364734813e-05,0.009680134680134681,0.00017522340984755565,0.0,0.0001373311970702678,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mirai1
192.168.137.123-34.218.147.23-20251-443-6,192.168.137.123,0.3119281599457811,34.218.147.23,0.006921334270760097,0.3529411764705882,12/01/2023 01:25:39 PM,0.05108379080259799,3.6843438413889976e-05,0.00011989449284629526,0.011263817089059807,0.001006335662551557,0.049309392265193375,0.0,0.052564479748945764,0.05544264153564065,0.079345703125,0.0,0.045208532314549514,0.07942590177262654,8.811633974132355e-07,1.4592991037875128e-06,0.0032014657117181954,0.007215380893345512,0.013518190994095843,8.87840660799206e-09,0.051083798710241886,0.007122458723555359,0.008111576368980453,0.01541532579721091,7.770737875527298e-06,0.0381327290101002,0.005019087238753713,0.012472984439800223,0.015130885696648588,8.774814044360142e-09,0.0,0.0,0.0,0.0,0.1229946524064171,0.05251141552511415,7.296495486546937e-07,0.0004933076391395894,0.0,0.049309392265193375,0.04986914800814189,0.0751953282446932,0.005654337389827153,0.0,0.06896551724137931,0.5,0.15384615384615385,0.136,0.0,0.0,0.0,0.000462962962962963,0.03509310415387764,0.052564479748945764,0.045208532314549514,0.0,0.0,0.0,0.004607749807071601,0.03409090909090909,0.00023460009384003756,6.071829745893925e-05,0.056397306397306404,0.0007008936393902226,0.0027147418127592866,0.06683451590753033,1.0,0.02688172043010753,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mirai1
192.168.137.248-172.253.63.188-40640-5228-6,192.168.137.248,0.6259819475678506,172.253.63.188,0.08168111866260448,0.3529411764705882,12/01/2023 01:25:44 PM,0.002595669586794952,4.605429801736247e-06,2.6643220632510057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.412059042970828e-06,0.0009218094526655827,0.0010998377798640607,0.0012934329213557306,0.00022403771234607163,0.0012140346890054025,0.0013541533213616255,0.0,0.0012945532164814317,0.0013541533213616255,0.001171364600133944,0.0012334141865173946,0.0,0.0012334141865173946,0.0012334141865173946,1.0,0.0,0.0,0.0,0.0427807486631016,0.014840182648401826,3.206029507253197e-06,0.002157434963930384,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.5,0.038461538461538464,0.024,0.0,0.0,0.0,0.000462962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010971236743724726,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mirai1
192.168.137.248-172.253.63.188-40640-5228-6,192.168.137.248,0.6259819475678506,172.253.63.188,0.08168111866260448,0.3529411764705882,12/01/2023 01:25:47 PM,0.001382384888516333,0.0,1.3321610316255028e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0193215660561115e-06,0.001472803371649518,0.0,0.001472803371649518,0.0014728122369799788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0213903743315508,0.005707762557077625,3.0096607696675603e-06,0.0020254751728586325,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.019230769230769232,0.008,0.0,0.0,0.0,0.000462962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010971236743724726,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mirai1
