Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.137.79-35.185.44.250-35489-443-6,192.168.137.79,0.5415274280918593,35.185.44.250,0.006864279405612284,0.3529411764705882,13/01/2023 01:16:02 PM,0.0004985502035746664,0.0,0.007462686567164179,0.019725689628602248,0.0,0.12154696132596685,0.9643835616438357,0.8284789644012944,0.0,0.0,0.0,0.0,0.0,0.0001579498291662661,1.6705471653410955e-05,0.0005617473913830863,0.0,0.0005617473913830863,0.0005617567757949806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01937046004842615,0.00741839762611276,8.353209092466898e-06,0.0023400805656309024,0.0,0.12154696132596685,0.7822222222222225,0.5333216747012436,0.2844320087061391,0.0,0.0,0.5,0.0,0.007936507936507936,0.0,0.0,0.0,0.125,0.7822222222222223,0.8284789644012944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04933241779201953,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mirai2
192.168.137.141-35.161.158.54-21310-8886-6,192.168.137.141,0.32516975661860076,35.161.158.54,0.1376884577839069,0.3529411764705882,13/01/2023 01:16:08 PM,0.0521130462794939,6.520009910415064e-06,0.007462686567164179,0.0009666708695834909,0.0,0.005956491712707182,0.0,0.020300088261253308,0.021689521904894492,0.0,0.0,0.0,0.0,7.4051732471619e-08,2.3047353603520847e-07,0.029359493701337183,0.07109514679558929,0.05804422574320238,0.0006747710428227171,0.052113054178555,0.07078963658929728,0.0,0.059822655646247634,0.07078963658929728,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02421307506053269,0.00741839762611276,1.5568727991997523e-07,2.2387233903738732e-05,0.0,0.005956491712707182,0.02875,0.026135792297149015,0.0006830796389997138,0.0,0.0,0.5,0.019230769230769232,0.023809523809523808,0.0,0.0,0.0,0.0,0.025555555555555557,0.020300088261253308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.911980440097799e-05,0.005859375,0.0625,0.0,0.0473334859235523,0.058442053864347296,0.0,0.4545454545454546,0.0007148355314768803,0.0,0.0007148355314768803,0.0007148355314768803,0.05804423458787182,0.0,0.05804423458787182,0.05804423458787182,mirai2
192.168.137.22-54.212.163.173-52651-8886-6,192.168.137.22,0.8034027618829633,54.212.163.173,0.1376884577839069,0.3529411764705882,13/01/2023 01:15:56 PM,0.19375190411536086,2.6080039641660256e-05,0.05223880597014925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4867239006022976e-07,0.01984656147503755,0.047931337393250575,0.09259014101497084,0.0006707804260491387,0.19375191083409768,0.06579746463061749,0.12359152793969932,0.13532703793259,0.009091125609471196,0.16957647940755818,0.038449659886511195,0.08751172797167511,0.09485615960855327,0.009119561300630212,0.0,0.0,0.0,0.0,0.07021791767554479,0.06231454005934718,1.0330433037209684e-07,4.2150138794385586e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.4074074074074074,0.5,0.0,0.06349206349206349,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.04455634393835355,0.06250095368886854,0.0,0.4545454545454546,0.06580495610614603,0.0,0.06580495610614603,0.06580495610614603,0.09259014953526498,0.0,0.09259014953526498,0.09259014953526498,mirai2
192.168.137.129-17.248.175.198-54753-443-6,192.168.137.129,0.8354772259098192,17.248.175.198,0.006864279405612284,0.3529411764705882,13/01/2023 01:16:23 PM,7.29166964409844e-05,0.0,0.007462686567164179,0.0072430266605023885,0.0,0.04463052486187845,0.3541095890410959,0.3042071197411003,0.0,0.0,0.0,0.0,0.0,0.0003965031033845413,0.00011426326594013547,8.215975787453626e-05,0.0,8.215975787453626e-05,8.216914678960795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01937046004842615,0.00741839762611276,5.713210598373239e-05,0.015998171637527137,0.0,0.04463052486187845,0.2872222222222222,0.19582905242936288,0.03834901777538217,0.5,0.0,0.5,0.019230769230769232,0.007936507936507936,0.0,0.0,0.0,0.125,0.2872222222222222,0.3042071197411003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031403067063401235,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mirai2
17.248.175.179-192.168.137.129-443-54767-6,17.248.175.179,0.006759746700236515,192.168.137.129,0.8486139733796116,0.3529411764705882,13/01/2023 01:16:01 PM,0.22908511854309008,0.0,0.007462686567164179,0.003586489023382227,0.02408908768987047,0.022099447513812154,0.17534246575342466,0.15063253898205353,0.0,0.09425706472196901,0.3570441988950276,0.3570441988950276,0.0,1.887188419222807e-07,2.6986908095274953e-08,0.25812439113164004,0.0,0.25812439113164004,0.25812439809761945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01937046004842615,0.011869436201780416,1.3966762907534772e-08,5.092723211511992e-06,0.21333333333333335,0.04463052486187845,0.28583333333333333,0.09886147521095497,0.009773591280886264,0.5,0.0,0.0,0.019230769230769232,0.015873015873015872,0.0,0.0,0.0,0.125,0.28583333333333333,0.15063253898205353,0.3570441988950276,0.0,0.0,0.0,0.0,0.0,0.0,1.9559902200488996e-05,0.021739130434782608,0.0625,0.060411311053984576,0.00772106507972839,0.031403067063401235,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.25812439809761945,0.0,0.25812439809761945,0.25812439809761945,mirai2
192.168.137.141-35.161.158.54-45800-8886-6,192.168.137.141,0.6988632028686961,35.161.158.54,0.1376884577839069,0.3529411764705882,13/01/2023 01:16:16 PM,0.16150255761354437,4.564006937290545e-05,0.08208955223880597,0.0018773028481766346,0.0212468549063461,0.005783839779005525,0.0,0.00985583995292733,0.013787556286565176,0.02771194165907019,0.0,0.028628829733802107,0.04957799277810463,2.0431735027962216e-07,4.807988083627296e-07,0.010109709693080846,0.026092999195556865,0.05769166179021117,9.389686526066502e-09,0.16150256460102586,0.03134040031278981,0.04741099637139896,0.06824169827448776,4.5279547208150284e-08,0.15573180075623752,0.021186315909531885,0.046323257647264526,0.058673548999348686,1.1360088917687976e-08,0.0,0.0,0.0,0.0,0.10653753026634383,0.09050445103857567,2.021736203598729e-07,7.94621342290883e-05,0.0,0.013121546961325966,0.024583333333333336,0.037138602836732156,0.00137927582066453,0.0,0.37037037037037035,0.5,0.09615384615384616,0.11904761904761904,0.0,0.0,0.0,0.125,0.017251461988304094,0.00985583995292733,0.028628829733802107,0.0,0.0,0.0,0.0,0.0,0.0,1.9559902200488996e-05,0.0018682065217391305,0.0625,0.008880579574666978,0.06683451590753033,0.06147859922178988,0.012048192771084338,0.4545454545454546,0.12531818974474265,0.0,0.12531818974474265,0.12531818974474265,0.05769167063819108,0.0,0.05769167063819108,0.05769167063819108,mirai2
192.168.137.186-52.0.233.55-49872-443-6,192.168.137.186,0.7609979400320439,52.0.233.55,0.006864279405612284,0.3529411764705882,13/01/2023 01:16:31 PM,0.05688553156159206,3.260004955207532e-05,0.05223880597014925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.428152040027643e-07,0.005341362354200507,0.011335864238849754,0.018929955632697882,0.00014613169140517297,0.05688553942088244,0.015454502624210118,0.039873170018755344,0.04598552571532351,0.005640416596285271,0.0420972322508515,0.009545098871397886,0.015647440504538274,0.019252141731748693,0.005503031553328574,0.0,0.0,0.0,0.0,0.09685230024213076,0.07270029673590504,4.352576436602534e-07,0.0001435631975450107,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5,0.0,0.06349206349206349,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.911980440097799e-05,0.0,0.125,0.0,0.37500572213321126,0.4102082856488899,0.0,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mirai2
192.168.137.186-52.0.233.55-49870-443-6,192.168.137.186,0.7609674219882505,52.0.233.55,0.006864279405612284,0.3529411764705882,13/01/2023 01:16:25 PM,0.10794812741215203,3.260004955207532e-05,0.05223880597014925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.923947019651982e-07,0.010135978123858046,0.023858068314382214,0.03936061792851551,0.00014843216460405927,0.10794813484592061,0.029327044275903408,0.09629717131223044,0.1043001320753246,0.0053355720447063985,0.07722045333953417,0.01750891501911297,0.035970955494755014,0.04003052170907361,0.005734413844404043,0.0,0.0,0.0,0.0,0.09685230024213076,0.07270029673590504,2.2737125917884216e-07,7.565364556776556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5,0.0,0.06349206349206349,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9559902200488996e-05,0.0,0.0625,0.0,0.37500572213321126,0.4102082856488899,0.0,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mirai2
192.168.137.129-17.57.144.137-54785-5223-6,192.168.137.129,0.8359655146105135,17.57.144.137,0.08093031904178997,0.3529411764705882,13/01/2023 01:16:25 PM,0.11794683149495619,6.520009910415064e-06,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.659030606498951e-08,0.06644899526456507,0.16348736875703188,0.13241118222661524,0.00048681768763044386,0.1179468388454022,0.160217319639621,0.0,0.1353958856572932,0.160217319639621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387409200968523,0.01483679525222552,6.64317937344485e-08,9.891465890516306e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.5,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.911980440097799e-05,0.0,0.0625,0.0,1.0,0.9942778667887389,0.0,0.4545454545454546,0.000515722457522652,0.0,0.000515722457522652,0.000515722457522652,0.13241119037300228,0.0,0.13241119037300228,0.13241119037300228,mirai2
192.168.137.38-52.51.76.26-41806-80-6,192.168.137.38,0.6379186694132906,52.51.76.26,0.0012395989897268232,0.3529411764705882,13/01/2023 01:16:40 PM,0.002542101038024591,2.6080039641660256e-05,0.029850746268656716,0.0036425279143725746,0.06481222626036716,0.022444751381215468,0.0,0.030597234480729624,0.051689726233886804,0.25360072926162264,0.0,0.2401588397790055,0.48566097565418015,3.632331730142525e-05,1.4742145431065613e-05,0.00035803461915482726,0.0007430602010781864,0.0009947152308519712,2.8169059578199508e-08,0.001837700735080294,0.0006240766792831333,0.0013274412218919796,0.001150494554242551,3.395966040611271e-08,0.0016626757799597762,0.0007539880349484804,0.0014325473232099485,0.0009436045495162054,1.72900553327211e-05,0.0,0.0,0.0,0.0,0.06779661016949153,0.03115727002967359,8.19107571089215e-06,0.0018357465751852955,0.0,0.12007941988950276,0.13758333333333336,0.28763157828222957,0.0827319248251264,1.0,0.07407407407407407,0.0,0.038461538461538464,0.06349206349206349,0.0,0.0,0.0,0.0,0.1019135802469136,0.030597234480729624,0.2401588397790055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44556343938353554,0.4580148012512398,0.006024096385542169,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mirai2
192.168.137.29-54.80.217.210-49567-443-6,192.168.137.29,0.7563439383535515,54.80.217.210,0.006864279405612284,0.3529411764705882,13/01/2023 01:16:37 PM,0.06915017823632277,1.9560029731245192e-05,0.04477611940298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.931637718616315e-07,0.008657301491307692,0.022556981609133442,0.0382786631193307,3.704231334533235e-05,0.06915018599340773,0.03131087858705233,0.04299600422134905,0.04849852984709578,0.011828228958656673,0.060803839922220354,0.016543947412785188,0.0425551118210258,0.03893015267462786,0.0003307830691052385,0.0,0.0,0.0,0.0,0.08474576271186442,0.08902077151335312,2.3679984779149136e-07,0.0001012289800734368,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.047619047619047616,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9559902200488996e-05,0.0,0.125,0.0,0.22278171969176777,0.4096589608606088,0.0,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mirai2
17.248.175.198-192.168.137.129-443-54765-6,17.248.175.198,0.006759746700236515,192.168.137.129,0.8485829834048685,0.3529411764705882,13/01/2023 01:15:58 PM,0.40544553222359236,0.0,0.007462686567164179,0.003586489023382227,0.02408908768987047,0.022099447513812154,0.17534246575342466,0.15063253898205353,0.0,0.09425706472196901,0.3570441988950276,0.3570441988950276,0.0,1.0663005390650648e-07,1.1163842727619335e-08,0.456840591863121,0.0,0.456840591863121,0.4568405969632176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01937046004842615,0.011869436201780416,6.0552302645949626e-09,2.8774940808405117e-06,0.21333333333333335,0.04463052486187845,0.28583333333333333,0.09886147521095497,0.009773591280886264,0.5,0.0,0.0,0.019230769230769232,0.015873015873015872,0.0,0.0,0.0,0.125,0.28583333333333333,0.15063253898205353,0.3570441988950276,0.0,0.0,0.0,0.0,0.0,0.0,1.9559902200488996e-05,0.021739130434782608,0.0625,0.060411311053984576,0.00772106507972839,0.031403067063401235,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.4568405969632176,0.0,0.4568405969632176,0.4568405969632176,mirai2
192.168.137.241-34.218.107.222-64104-443-6,192.168.137.241,0.9781643396658274,34.218.107.222,0.006864279405612284,0.3529411764705882,13/01/2023 01:16:35 PM,0.13021723650537156,3.9120059462490384e-05,0.08208955223880597,0.0019893806301573293,0.0212468549063461,0.00612914364640884,0.0,0.011936283780943973,0.015401023719232139,0.02771194165907019,0.0,0.028628829733802107,0.04957799277810463,2.568415869558408e-07,5.665711350276088e-07,0.008630804409387332,0.025650586515249627,0.05769162423146471,1.8779373052133004e-08,0.12918802667521068,0.029247865063689194,0.053746749750045245,0.06853427001442436,3.395966040611271e-08,0.12971255102646045,0.01764656332318044,0.046532794962163386,0.05867351080137478,2.2720177835375952e-08,0.0,0.0,0.0,0.0,0.09200968523002422,0.08902077151335312,2.197632284610208e-07,9.855329522221944e-05,0.0,0.013121546961325966,0.0262280701754386,0.038058314666396406,0.001448435315246444,1.0,0.2962962962962963,0.0,0.09615384615384616,0.11904761904761904,0.0,0.0,0.0,0.125,0.01845679012345679,0.011936283780943973,0.028628829733802107,0.0,0.0,0.0,0.0,0.0,0.0,1.9559902200488996e-05,0.002377717391304348,0.125,0.01063332554335125,0.04455634393835355,1.0,0.012048192771084338,0.4545454545454546,0.08757977168334362,0.0,0.08757977168334362,0.08757977168334362,0.05769163307944497,0.0,0.05769163307944497,0.05769163307944497,mirai2
192.168.137.129-17.248.175.175-54794-443-6,192.168.137.129,0.8361028458075838,17.248.175.175,0.006864279405612284,0.3529411764705882,13/01/2023 01:16:48 PM,0.07196664605304713,6.520009910415064e-06,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3799356547994527e-07,0.016217847940729516,0.024333233877324056,0.03785906619360049,0.0006564799334699394,0.07196665378666152,0.09775848582296245,0.0,0.08261339534507303,0.09775848582296245,0.05912321928501159,0.02681112004266546,0.03926584061792917,0.038503414459590914,0.01137584536101681,0.0,0.0,0.0,0.0,0.0387409200968523,0.05934718100890208,1.1157288241306366e-07,6.48448731153735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.5,0.0,0.031746031746031744,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,1.0,0.9942778667887389,0.0,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mirai2
